Id;ActivityHour;Date;seconds;Calories
2873212765;5/03/2016 7:00;5/03/2016 0:00;7:00:00 a. m.;94
2873212765;5/03/2016 8:00;5/03/2016 0:00;8:00:00 a. m.;128
2873212765;5/03/2016 9:00;5/03/2016 0:00;9:00:00 a. m.;128
2873212765;5/03/2016 10:00;5/03/2016 0:00;10:00:00 a. m.;101
2873212765;5/03/2016 11:00;5/03/2016 0:00;11:00:00 a. m.;78
2873212765;5/03/2016 12:00;5/03/2016 0:00;12:00:00 p. m.;130
2873212765;5/03/2016 13:00;5/03/2016 0:00;1:00:00 p. m.;122
2873212765;5/03/2016 14:00;5/03/2016 0:00;2:00:00 p. m.;64
2873212765;5/03/2016 15:00;5/03/2016 0:00;3:00:00 p. m.;59
2873212765;5/03/2016 16:00;5/03/2016 0:00;4:00:00 p. m.;77
2873212765;5/03/2016 17:00;5/03/2016 0:00;5:00:00 p. m.;90
2873212765;5/03/2016 18:00;5/03/2016 0:00;6:00:00 p. m.;116
2873212765;5/03/2016 19:00;5/03/2016 0:00;7:00:00 p. m.;67
2873212765;5/03/2016 20:00;5/03/2016 0:00;8:00:00 p. m.;65
2873212765;5/03/2016 21:00;5/03/2016 0:00;9:00:00 p. m.;74
2873212765;5/03/2016 22:00;5/03/2016 0:00;10:00:00 p. m.;52
2873212765;5/03/2016 23:00;5/03/2016 0:00;11:00:00 p. m.;52
2873212765;5/04/2016 0:00;5/04/2016 0:00;12:00:00 a. m.;52
2873212765;5/04/2016 1:00;5/04/2016 0:00;1:00:00 a. m.;52
2873212765;5/04/2016 2:00;5/04/2016 0:00;2:00:00 a. m.;52
2873212765;5/04/2016 3:00;5/04/2016 0:00;3:00:00 a. m.;52
2873212765;5/04/2016 4:00;5/04/2016 0:00;4:00:00 a. m.;52
2873212765;5/04/2016 5:00;5/04/2016 0:00;5:00:00 a. m.;84
2873212765;5/04/2016 6:00;5/04/2016 0:00;6:00:00 a. m.;75
2873212765;5/04/2016 7:00;5/04/2016 0:00;7:00:00 a. m.;98
2873212765;5/04/2016 8:00;5/04/2016 0:00;8:00:00 a. m.;111
2873212765;5/04/2016 9:00;5/04/2016 0:00;9:00:00 a. m.;129
2873212765;5/04/2016 10:00;5/04/2016 0:00;10:00:00 a. m.;119
2873212765;5/04/2016 11:00;5/04/2016 0:00;11:00:00 a. m.;101
2873212765;5/04/2016 12:00;5/04/2016 0:00;12:00:00 p. m.;121
2873212765;5/04/2016 13:00;5/04/2016 0:00;1:00:00 p. m.;105
2873212765;5/04/2016 14:00;5/04/2016 0:00;2:00:00 p. m.;79
2873212765;5/04/2016 15:00;5/04/2016 0:00;3:00:00 p. m.;76
2873212765;5/04/2016 16:00;5/04/2016 0:00;4:00:00 p. m.;107
2873212765;5/04/2016 17:00;5/04/2016 0:00;5:00:00 p. m.;139
2873212765;5/04/2016 18:00;5/04/2016 0:00;6:00:00 p. m.;59
2873212765;5/04/2016 19:00;5/04/2016 0:00;7:00:00 p. m.;81
2873212765;5/04/2016 20:00;5/04/2016 0:00;8:00:00 p. m.;67
2873212765;5/04/2016 21:00;5/04/2016 0:00;9:00:00 p. m.;65
2873212765;5/04/2016 22:00;5/04/2016 0:00;10:00:00 p. m.;85
2873212765;5/04/2016 23:00;5/04/2016 0:00;11:00:00 p. m.;52
2873212765;5/05/2016 0:00;5/05/2016 0:00;12:00:00 a. m.;52
2873212765;5/05/2016 1:00;5/05/2016 0:00;1:00:00 a. m.;52
2873212765;5/05/2016 2:00;5/05/2016 0:00;2:00:00 a. m.;52
2873212765;5/05/2016 3:00;5/05/2016 0:00;3:00:00 a. m.;52
2873212765;5/05/2016 4:00;5/05/2016 0:00;4:00:00 a. m.;52
2873212765;5/05/2016 5:00;5/05/2016 0:00;5:00:00 a. m.;52
2873212765;5/05/2016 6:00;5/05/2016 0:00;6:00:00 a. m.;73
2873212765;5/05/2016 7:00;5/05/2016 0:00;7:00:00 a. m.;140
2873212765;5/05/2016 8:00;5/05/2016 0:00;8:00:00 a. m.;110
2873212765;5/05/2016 9:00;5/05/2016 0:00;9:00:00 a. m.;140
2873212765;5/05/2016 10:00;5/05/2016 0:00;10:00:00 a. m.;183
2873212765;5/05/2016 11:00;5/05/2016 0:00;11:00:00 a. m.;79
2873212765;5/05/2016 12:00;5/05/2016 0:00;12:00:00 p. m.;84
2873212765;5/05/2016 13:00;5/05/2016 0:00;1:00:00 p. m.;98
2873212765;5/05/2016 14:00;5/05/2016 0:00;2:00:00 p. m.;87
2873212765;5/05/2016 15:00;5/05/2016 0:00;3:00:00 p. m.;126
2873212765;5/05/2016 16:00;5/05/2016 0:00;4:00:00 p. m.;102
2873212765;5/05/2016 17:00;5/05/2016 0:00;5:00:00 p. m.;58
2873212765;5/05/2016 18:00;5/05/2016 0:00;6:00:00 p. m.;69
2873212765;5/05/2016 19:00;5/05/2016 0:00;7:00:00 p. m.;75
2873212765;5/05/2016 20:00;5/05/2016 0:00;8:00:00 p. m.;54
2873212765;5/05/2016 21:00;5/05/2016 0:00;9:00:00 p. m.;73
2873212765;5/05/2016 22:00;5/05/2016 0:00;10:00:00 p. m.;52
2873212765;5/05/2016 23:00;5/05/2016 0:00;11:00:00 p. m.;52
2873212765;5/06/2016 0:00;5/06/2016 0:00;12:00:00 a. m.;52
2873212765;5/06/2016 1:00;5/06/2016 0:00;1:00:00 a. m.;52
2873212765;5/06/2016 2:00;5/06/2016 0:00;2:00:00 a. m.;52
2873212765;5/06/2016 3:00;5/06/2016 0:00;3:00:00 a. m.;52
2873212765;5/06/2016 4:00;5/06/2016 0:00;4:00:00 a. m.;52
2873212765;5/06/2016 5:00;5/06/2016 0:00;5:00:00 a. m.;85
2873212765;5/06/2016 6:00;5/06/2016 0:00;6:00:00 a. m.;72
2873212765;5/06/2016 7:00;5/06/2016 0:00;7:00:00 a. m.;104
2873212765;5/06/2016 8:00;5/06/2016 0:00;8:00:00 a. m.;109
2873212765;5/06/2016 9:00;5/06/2016 0:00;9:00:00 a. m.;130
2873212765;5/06/2016 10:00;5/06/2016 0:00;10:00:00 a. m.;125
2873212765;5/06/2016 11:00;5/06/2016 0:00;11:00:00 a. m.;94
2873212765;5/06/2016 12:00;5/06/2016 0:00;12:00:00 p. m.;109
2873212765;5/06/2016 13:00;5/06/2016 0:00;1:00:00 p. m.;114
2873212765;5/06/2016 14:00;5/06/2016 0:00;2:00:00 p. m.;61
2873212765;5/06/2016 15:00;5/06/2016 0:00;3:00:00 p. m.;81
2873212765;5/06/2016 16:00;5/06/2016 0:00;4:00:00 p. m.;108
2873212765;5/06/2016 17:00;5/06/2016 0:00;5:00:00 p. m.;85
2873212765;5/06/2016 18:00;5/06/2016 0:00;6:00:00 p. m.;66
2873212765;5/06/2016 19:00;5/06/2016 0:00;7:00:00 p. m.;68
2873212765;5/06/2016 20:00;5/06/2016 0:00;8:00:00 p. m.;62
2873212765;5/06/2016 21:00;5/06/2016 0:00;9:00:00 p. m.;54
2873212765;5/06/2016 22:00;5/06/2016 0:00;10:00:00 p. m.;55
2873212765;5/06/2016 23:00;5/06/2016 0:00;11:00:00 p. m.;67
2873212765;5/07/2016 0:00;5/07/2016 0:00;12:00:00 a. m.;52
2873212765;5/07/2016 1:00;5/07/2016 0:00;1:00:00 a. m.;52
2873212765;5/07/2016 2:00;5/07/2016 0:00;2:00:00 a. m.;52
2873212765;5/07/2016 3:00;5/07/2016 0:00;3:00:00 a. m.;52
2873212765;5/07/2016 4:00;5/07/2016 0:00;4:00:00 a. m.;52
2873212765;5/07/2016 5:00;5/07/2016 0:00;5:00:00 a. m.;52
2873212765;5/07/2016 6:00;5/07/2016 0:00;6:00:00 a. m.;52
2873212765;5/07/2016 7:00;5/07/2016 0:00;7:00:00 a. m.;210
2873212765;5/07/2016 8:00;5/07/2016 0:00;8:00:00 a. m.;343
2873212765;5/07/2016 9:00;5/07/2016 0:00;9:00:00 a. m.;219
2873212765;5/07/2016 10:00;5/07/2016 0:00;10:00:00 a. m.;52
2873212765;5/07/2016 11:00;5/07/2016 0:00;11:00:00 a. m.;52
2873212765;5/07/2016 12:00;5/07/2016 0:00;12:00:00 p. m.;52
2873212765;5/07/2016 13:00;5/07/2016 0:00;1:00:00 p. m.;52
2873212765;5/07/2016 14:00;5/07/2016 0:00;2:00:00 p. m.;52
2873212765;5/07/2016 15:00;5/07/2016 0:00;3:00:00 p. m.;52
2873212765;5/07/2016 16:00;5/07/2016 0:00;4:00:00 p. m.;52
2873212765;5/07/2016 17:00;5/07/2016 0:00;5:00:00 p. m.;52
2873212765;5/07/2016 18:00;5/07/2016 0:00;6:00:00 p. m.;52
2873212765;5/07/2016 19:00;5/07/2016 0:00;7:00:00 p. m.;52
2873212765;5/07/2016 20:00;5/07/2016 0:00;8:00:00 p. m.;52
2873212765;5/07/2016 21:00;5/07/2016 0:00;9:00:00 p. m.;68
2873212765;5/07/2016 22:00;5/07/2016 0:00;10:00:00 p. m.;59
2873212765;5/07/2016 23:00;5/07/2016 0:00;11:00:00 p. m.;55
2873212765;5/08/2016 0:00;5/08/2016 0:00;12:00:00 a. m.;54
2873212765;5/08/2016 1:00;5/08/2016 0:00;1:00:00 a. m.;52
2873212765;5/08/2016 2:00;5/08/2016 0:00;2:00:00 a. m.;52
2873212765;5/08/2016 3:00;5/08/2016 0:00;3:00:00 a. m.;52
2873212765;5/08/2016 4:00;5/08/2016 0:00;4:00:00 a. m.;52
2873212765;5/08/2016 5:00;5/08/2016 0:00;5:00:00 a. m.;52
2873212765;5/08/2016 6:00;5/08/2016 0:00;6:00:00 a. m.;52
2873212765;5/08/2016 7:00;5/08/2016 0:00;7:00:00 a. m.;264
2873212765;5/08/2016 8:00;5/08/2016 0:00;8:00:00 a. m.;248
2873212765;5/08/2016 9:00;5/08/2016 0:00;9:00:00 a. m.;115
2873212765;5/08/2016 10:00;5/08/2016 0:00;10:00:00 a. m.;117
2873212765;5/08/2016 11:00;5/08/2016 0:00;11:00:00 a. m.;96
2873212765;5/08/2016 12:00;5/08/2016 0:00;12:00:00 p. m.;89
2873212765;5/08/2016 13:00;5/08/2016 0:00;1:00:00 p. m.;76
2873212765;5/08/2016 14:00;5/08/2016 0:00;2:00:00 p. m.;80
2873212765;5/08/2016 15:00;5/08/2016 0:00;3:00:00 p. m.;58
2873212765;5/08/2016 16:00;5/08/2016 0:00;4:00:00 p. m.;108
2873212765;5/08/2016 17:00;5/08/2016 0:00;5:00:00 p. m.;102
2873212765;5/08/2016 18:00;5/08/2016 0:00;6:00:00 p. m.;90
2873212765;5/08/2016 19:00;5/08/2016 0:00;7:00:00 p. m.;59
2873212765;5/08/2016 20:00;5/08/2016 0:00;8:00:00 p. m.;52
2873212765;5/08/2016 21:00;5/08/2016 0:00;9:00:00 p. m.;70
2873212765;5/08/2016 22:00;5/08/2016 0:00;10:00:00 p. m.;52
2873212765;5/08/2016 23:00;5/08/2016 0:00;11:00:00 p. m.;52
2873212765;5/09/2016 0:00;5/09/2016 0:00;12:00:00 a. m.;52
2873212765;5/09/2016 1:00;5/09/2016 0:00;1:00:00 a. m.;52
2873212765;5/09/2016 2:00;5/09/2016 0:00;2:00:00 a. m.;52
2873212765;5/09/2016 3:00;5/09/2016 0:00;3:00:00 a. m.;52
2873212765;5/09/2016 4:00;5/09/2016 0:00;4:00:00 a. m.;52
2873212765;5/09/2016 5:00;5/09/2016 0:00;5:00:00 a. m.;75
2873212765;5/09/2016 6:00;5/09/2016 0:00;6:00:00 a. m.;68
2873212765;5/09/2016 7:00;5/09/2016 0:00;7:00:00 a. m.;98
2873212765;5/09/2016 8:00;5/09/2016 0:00;8:00:00 a. m.;129
2873212765;5/09/2016 9:00;5/09/2016 0:00;9:00:00 a. m.;115
2873212765;5/09/2016 10:00;5/09/2016 0:00;10:00:00 a. m.;134
2873212765;5/09/2016 11:00;5/09/2016 0:00;11:00:00 a. m.;80
2873212765;5/09/2016 12:00;5/09/2016 0:00;12:00:00 p. m.;140
2873212765;5/09/2016 13:00;5/09/2016 0:00;1:00:00 p. m.;120
2873212765;5/09/2016 14:00;5/09/2016 0:00;2:00:00 p. m.;68
2873212765;5/09/2016 15:00;5/09/2016 0:00;3:00:00 p. m.;78
2873212765;5/09/2016 16:00;5/09/2016 0:00;4:00:00 p. m.;107
2873212765;5/09/2016 17:00;5/09/2016 0:00;5:00:00 p. m.;79
2873212765;5/09/2016 18:00;5/09/2016 0:00;6:00:00 p. m.;69
2873212765;5/09/2016 19:00;5/09/2016 0:00;7:00:00 p. m.;68
2873212765;5/09/2016 20:00;5/09/2016 0:00;8:00:00 p. m.;55
2873212765;5/09/2016 21:00;5/09/2016 0:00;9:00:00 p. m.;59
2873212765;5/09/2016 22:00;5/09/2016 0:00;10:00:00 p. m.;52
2873212765;5/09/2016 23:00;5/09/2016 0:00;11:00:00 p. m.;52
2873212765;5/10/2016 0:00;5/10/2016 0:00;12:00:00 a. m.;52
2873212765;5/10/2016 1:00;5/10/2016 0:00;1:00:00 a. m.;52
2873212765;5/10/2016 2:00;5/10/2016 0:00;2:00:00 a. m.;52
2873212765;5/10/2016 3:00;5/10/2016 0:00;3:00:00 a. m.;52
2873212765;5/10/2016 4:00;5/10/2016 0:00;4:00:00 a. m.;52
2873212765;5/10/2016 5:00;5/10/2016 0:00;5:00:00 a. m.;83
2873212765;5/10/2016 6:00;5/10/2016 0:00;6:00:00 a. m.;67
2873212765;5/10/2016 7:00;5/10/2016 0:00;7:00:00 a. m.;108
2873212765;5/10/2016 8:00;5/10/2016 0:00;8:00:00 a. m.;131
2873212765;5/10/2016 9:00;5/10/2016 0:00;9:00:00 a. m.;131
2873212765;5/10/2016 10:00;5/10/2016 0:00;10:00:00 a. m.;125
2873212765;5/10/2016 11:00;5/10/2016 0:00;11:00:00 a. m.;70
2873212765;5/10/2016 12:00;5/10/2016 0:00;12:00:00 p. m.;146
2873212765;5/10/2016 13:00;5/10/2016 0:00;1:00:00 p. m.;122
2873212765;5/10/2016 14:00;5/10/2016 0:00;2:00:00 p. m.;66
2873212765;5/10/2016 15:00;5/10/2016 0:00;3:00:00 p. m.;62
2873212765;5/10/2016 16:00;5/10/2016 0:00;4:00:00 p. m.;87
2873212765;5/10/2016 17:00;5/10/2016 0:00;5:00:00 p. m.;75
2873212765;5/10/2016 18:00;5/10/2016 0:00;6:00:00 p. m.;99
2873212765;5/10/2016 19:00;5/10/2016 0:00;7:00:00 p. m.;87
2873212765;5/10/2016 20:00;5/10/2016 0:00;8:00:00 p. m.;67
2873212765;5/10/2016 21:00;5/10/2016 0:00;9:00:00 p. m.;70
2873212765;5/10/2016 22:00;5/10/2016 0:00;10:00:00 p. m.;52
2873212765;5/10/2016 23:00;5/10/2016 0:00;11:00:00 p. m.;52
2873212765;5/11/2016 0:00;5/11/2016 0:00;12:00:00 a. m.;52
2873212765;5/11/2016 1:00;5/11/2016 0:00;1:00:00 a. m.;52
2873212765;5/11/2016 2:00;5/11/2016 0:00;2:00:00 a. m.;52
2873212765;5/11/2016 3:00;5/11/2016 0:00;3:00:00 a. m.;52
2873212765;5/11/2016 4:00;5/11/2016 0:00;4:00:00 a. m.;52
2873212765;5/11/2016 5:00;5/11/2016 0:00;5:00:00 a. m.;92
2873212765;5/11/2016 6:00;5/11/2016 0:00;6:00:00 a. m.;58
2873212765;5/11/2016 7:00;5/11/2016 0:00;7:00:00 a. m.;87
2873212765;5/11/2016 8:00;5/11/2016 0:00;8:00:00 a. m.;112
2873212765;5/11/2016 9:00;5/11/2016 0:00;9:00:00 a. m.;127
2873212765;5/11/2016 10:00;5/11/2016 0:00;10:00:00 a. m.;114
2873212765;5/11/2016 11:00;5/11/2016 0:00;11:00:00 a. m.;90
2873212765;5/11/2016 12:00;5/11/2016 0:00;12:00:00 p. m.;103
2873212765;5/11/2016 13:00;5/11/2016 0:00;1:00:00 p. m.;102
2873212765;5/11/2016 14:00;5/11/2016 0:00;2:00:00 p. m.;57
2873212765;5/11/2016 15:00;5/11/2016 0:00;3:00:00 p. m.;81
2873212765;5/11/2016 16:00;5/11/2016 0:00;4:00:00 p. m.;77
2873212765;5/11/2016 17:00;5/11/2016 0:00;5:00:00 p. m.;76
2873212765;5/11/2016 18:00;5/11/2016 0:00;6:00:00 p. m.;90
2873212765;5/11/2016 19:00;5/11/2016 0:00;7:00:00 p. m.;54
2873212765;5/11/2016 20:00;5/11/2016 0:00;8:00:00 p. m.;66
2873212765;5/11/2016 21:00;5/11/2016 0:00;9:00:00 p. m.;52
2873212765;5/11/2016 22:00;5/11/2016 0:00;10:00:00 p. m.;65
2873212765;5/11/2016 23:00;5/11/2016 0:00;11:00:00 p. m.;52
2873212765;5/12/2016 0:00;5/12/2016 0:00;12:00:00 a. m.;53
2873212765;5/12/2016 1:00;5/12/2016 0:00;1:00:00 a. m.;53
2873212765;5/12/2016 2:00;5/12/2016 0:00;2:00:00 a. m.;53
2873212765;5/12/2016 3:00;5/12/2016 0:00;3:00:00 a. m.;53
2873212765;5/12/2016 4:00;5/12/2016 0:00;4:00:00 a. m.;53
2873212765;5/12/2016 5:00;5/12/2016 0:00;5:00:00 a. m.;53
2873212765;5/12/2016 6:00;5/12/2016 0:00;6:00:00 a. m.;87
2873212765;5/12/2016 7:00;5/12/2016 0:00;7:00:00 a. m.;132
2873212765;5/12/2016 8:00;5/12/2016 0:00;8:00:00 a. m.;125
2873212765;5/12/2016 9:00;5/12/2016 0:00;9:00:00 a. m.;135
2873212765;5/12/2016 10:00;5/12/2016 0:00;10:00:00 a. m.;125
2873212765;5/12/2016 11:00;5/12/2016 0:00;11:00:00 a. m.;83
2873212765;5/12/2016 12:00;5/12/2016 0:00;12:00:00 p. m.;75
2873212765;5/12/2016 13:00;5/12/2016 0:00;1:00:00 p. m.;109
2873212765;5/12/2016 14:00;5/12/2016 0:00;2:00:00 p. m.;104
2873212765;5/12/2016 15:00;5/12/2016 0:00;3:00:00 p. m.;102
3372868164;4/12/2016 0:00;4/12/2016 0:00;12:00:00 a. m.;56
3372868164;4/12/2016 1:00;4/12/2016 0:00;1:00:00 a. m.;56
3372868164;4/12/2016 2:00;4/12/2016 0:00;2:00:00 a. m.;59
3372868164;4/12/2016 3:00;4/12/2016 0:00;3:00:00 a. m.;56
3372868164;4/12/2016 4:00;4/12/2016 0:00;4:00:00 a. m.;56
3372868164;4/12/2016 5:00;4/12/2016 0:00;5:00:00 a. m.;56
3372868164;4/12/2016 6:00;4/12/2016 0:00;6:00:00 a. m.;65
3372868164;4/12/2016 7:00;4/12/2016 0:00;7:00:00 a. m.;62
3372868164;4/12/2016 8:00;4/12/2016 0:00;8:00:00 a. m.;81
3372868164;4/12/2016 9:00;4/12/2016 0:00;9:00:00 a. m.;100
3372868164;4/12/2016 10:00;4/12/2016 0:00;10:00:00 a. m.;103
3372868164;4/12/2016 11:00;4/12/2016 0:00;11:00:00 a. m.;81
3372868164;4/12/2016 12:00;4/12/2016 0:00;12:00:00 p. m.;74
3372868164;4/12/2016 13:00;4/12/2016 0:00;1:00:00 p. m.;86
3372868164;4/12/2016 14:00;4/12/2016 0:00;2:00:00 p. m.;104
3372868164;4/12/2016 15:00;4/12/2016 0:00;3:00:00 p. m.;82
3372868164;4/12/2016 16:00;4/12/2016 0:00;4:00:00 p. m.;76
3372868164;4/12/2016 17:00;4/12/2016 0:00;5:00:00 p. m.;84
3372868164;4/12/2016 18:00;4/12/2016 0:00;6:00:00 p. m.;87
3372868164;4/12/2016 19:00;4/12/2016 0:00;7:00:00 p. m.;81
3372868164;4/12/2016 20:00;4/12/2016 0:00;8:00:00 p. m.;77
3372868164;4/12/2016 21:00;4/12/2016 0:00;9:00:00 p. m.;85
3372868164;4/12/2016 22:00;4/12/2016 0:00;10:00:00 p. m.;64
3372868164;4/12/2016 23:00;4/12/2016 0:00;11:00:00 p. m.;56
3372868164;5/01/2016 0:00;5/01/2016 0:00;12:00:00 a. m.;59
3372868164;5/01/2016 1:00;5/01/2016 0:00;1:00:00 a. m.;56
3372868164;5/01/2016 2:00;5/01/2016 0:00;2:00:00 a. m.;56
3372868164;5/01/2016 3:00;5/01/2016 0:00;3:00:00 a. m.;56
3372868164;5/01/2016 4:00;5/01/2016 0:00;4:00:00 a. m.;57
3372868164;5/01/2016 5:00;5/01/2016 0:00;5:00:00 a. m.;66
3372868164;5/01/2016 6:00;5/01/2016 0:00;6:00:00 a. m.;67
3372868164;5/01/2016 7:00;5/01/2016 0:00;7:00:00 a. m.;91
3372868164;5/01/2016 8:00;5/01/2016 0:00;8:00:00 a. m.;84
3372868164;5/01/2016 9:00;5/01/2016 0:00;9:00:00 a. m.;74
3372868164;5/01/2016 10:00;5/01/2016 0:00;10:00:00 a. m.;65
3372868164;5/01/2016 11:00;5/01/2016 0:00;11:00:00 a. m.;88
3372868164;5/01/2016 12:00;5/01/2016 0:00;12:00:00 p. m.;82
3372868164;5/01/2016 13:00;5/01/2016 0:00;1:00:00 p. m.;79
3372868164;5/01/2016 14:00;5/01/2016 0:00;2:00:00 p. m.;125
3372868164;5/01/2016 15:00;5/01/2016 0:00;3:00:00 p. m.;62
3977333714;4/12/2016 0:00;4/12/2016 0:00;12:00:00 a. m.;80
3977333714;4/12/2016 1:00;4/12/2016 0:00;1:00:00 a. m.;42
3977333714;4/12/2016 2:00;4/12/2016 0:00;2:00:00 a. m.;42
3977333714;4/12/2016 3:00;4/12/2016 0:00;3:00:00 a. m.;44
3977333714;4/12/2016 4:00;4/12/2016 0:00;4:00:00 a. m.;42
3977333714;4/12/2016 5:00;4/12/2016 0:00;5:00:00 a. m.;42
3977333714;4/12/2016 6:00;4/12/2016 0:00;6:00:00 a. m.;42
3977333714;4/12/2016 7:00;4/12/2016 0:00;7:00:00 a. m.;43
3977333714;4/12/2016 8:00;4/12/2016 0:00;8:00:00 a. m.;45
3977333714;4/12/2016 9:00;4/12/2016 0:00;9:00:00 a. m.;45
3977333714;4/12/2016 10:00;4/12/2016 0:00;10:00:00 a. m.;48
3977333714;4/12/2016 11:00;4/12/2016 0:00;11:00:00 a. m.;43
3977333714;4/12/2016 12:00;4/12/2016 0:00;12:00:00 p. m.;70
3977333714;4/12/2016 13:00;4/12/2016 0:00;1:00:00 p. m.;208
3977333714;4/12/2016 14:00;4/12/2016 0:00;2:00:00 p. m.;137
3977333714;4/12/2016 15:00;4/12/2016 0:00;3:00:00 p. m.;49
3977333714;4/12/2016 16:00;4/12/2016 0:00;4:00:00 p. m.;49
3977333714;4/12/2016 17:00;4/12/2016 0:00;5:00:00 p. m.;54
3977333714;4/12/2016 18:00;4/12/2016 0:00;6:00:00 p. m.;61
3977333714;4/12/2016 19:00;4/12/2016 0:00;7:00:00 p. m.;59
3977333714;4/12/2016 20:00;4/12/2016 0:00;8:00:00 p. m.;45
3977333714;4/12/2016 21:00;4/12/2016 0:00;9:00:00 p. m.;59
3977333714;4/12/2016 22:00;4/12/2016 0:00;10:00:00 p. m.;52
3977333714;4/12/2016 23:00;4/12/2016 0:00;11:00:00 p. m.;49
3977333714;5/01/2016 0:00;5/01/2016 0:00;12:00:00 a. m.;42
3977333714;5/01/2016 1:00;5/01/2016 0:00;1:00:00 a. m.;43
3977333714;5/01/2016 2:00;5/01/2016 0:00;2:00:00 a. m.;42
3977333714;5/01/2016 3:00;5/01/2016 0:00;3:00:00 a. m.;46
3977333714;5/01/2016 4:00;5/01/2016 0:00;4:00:00 a. m.;42
3977333714;5/01/2016 5:00;5/01/2016 0:00;5:00:00 a. m.;42
3977333714;5/01/2016 6:00;5/01/2016 0:00;6:00:00 a. m.;43
3977333714;5/01/2016 7:00;5/01/2016 0:00;7:00:00 a. m.;42
3977333714;5/01/2016 8:00;5/01/2016 0:00;8:00:00 a. m.;42
3977333714;5/01/2016 9:00;5/01/2016 0:00;9:00:00 a. m.;57
3977333714;5/01/2016 10:00;5/01/2016 0:00;10:00:00 a. m.;68
3977333714;5/01/2016 11:00;5/01/2016 0:00;11:00:00 a. m.;72
3977333714;5/01/2016 12:00;5/01/2016 0:00;12:00:00 p. m.;87
3977333714;5/01/2016 13:00;5/01/2016 0:00;1:00:00 p. m.;73
3977333714;5/01/2016 14:00;5/01/2016 0:00;2:00:00 p. m.;52
3977333714;5/01/2016 15:00;5/01/2016 0:00;3:00:00 p. m.;47
3977333714;5/01/2016 16:00;5/01/2016 0:00;4:00:00 p. m.;44
3977333714;5/01/2016 17:00;5/01/2016 0:00;5:00:00 p. m.;48
3977333714;5/01/2016 18:00;5/01/2016 0:00;6:00:00 p. m.;141
3977333714;5/01/2016 19:00;5/01/2016 0:00;7:00:00 p. m.;240
3977333714;5/01/2016 20:00;5/01/2016 0:00;8:00:00 p. m.;48
3977333714;5/01/2016 21:00;5/01/2016 0:00;9:00:00 p. m.;43
3977333714;5/01/2016 22:00;5/01/2016 0:00;10:00:00 p. m.;45
3977333714;5/01/2016 23:00;5/01/2016 0:00;11:00:00 p. m.;51
3977333714;5/02/2016 0:00;5/02/2016 0:00;12:00:00 a. m.;50
3977333714;5/02/2016 1:00;5/02/2016 0:00;1:00:00 a. m.;42
3977333714;5/02/2016 2:00;5/02/2016 0:00;2:00:00 a. m.;42
3977333714;5/02/2016 3:00;5/02/2016 0:00;3:00:00 a. m.;42
3977333714;5/02/2016 4:00;5/02/2016 0:00;4:00:00 a. m.;44
3977333714;5/02/2016 5:00;5/02/2016 0:00;5:00:00 a. m.;42
3977333714;5/02/2016 6:00;5/02/2016 0:00;6:00:00 a. m.;46
3977333714;5/02/2016 7:00;5/02/2016 0:00;7:00:00 a. m.;52
3977333714;5/02/2016 8:00;5/02/2016 0:00;8:00:00 a. m.;60
3977333714;5/02/2016 9:00;5/02/2016 0:00;9:00:00 a. m.;46
3977333714;5/02/2016 10:00;5/02/2016 0:00;10:00:00 a. m.;45
3977333714;5/02/2016 11:00;5/02/2016 0:00;11:00:00 a. m.;49
3977333714;5/02/2016 12:00;5/02/2016 0:00;12:00:00 p. m.;48
3977333714;5/02/2016 13:00;5/02/2016 0:00;1:00:00 p. m.;126
3977333714;5/02/2016 14:00;5/02/2016 0:00;2:00:00 p. m.;180
3977333714;5/02/2016 15:00;5/02/2016 0:00;3:00:00 p. m.;60
3977333714;5/02/2016 16:00;5/02/2016 0:00;4:00:00 p. m.;57
3977333714;5/02/2016 17:00;5/02/2016 0:00;5:00:00 p. m.;83
3977333714;5/02/2016 18:00;5/02/2016 0:00;6:00:00 p. m.;181
3977333714;5/02/2016 19:00;5/02/2016 0:00;7:00:00 p. m.;79
3977333714;5/02/2016 20:00;5/02/2016 0:00;8:00:00 p. m.;148
3977333714;5/02/2016 21:00;5/02/2016 0:00;9:00:00 p. m.;138
3977333714;5/02/2016 22:00;5/02/2016 0:00;10:00:00 p. m.;53
3977333714;5/02/2016 23:00;5/02/2016 0:00;11:00:00 p. m.;48
3977333714;5/03/2016 0:00;5/03/2016 0:00;12:00:00 a. m.;46
3977333714;5/03/2016 1:00;5/03/2016 0:00;1:00:00 a. m.;42
3977333714;5/03/2016 2:00;5/03/2016 0:00;2:00:00 a. m.;42
3977333714;5/03/2016 3:00;5/03/2016 0:00;3:00:00 a. m.;42
3977333714;5/03/2016 4:00;5/03/2016 0:00;4:00:00 a. m.;42
3977333714;5/03/2016 5:00;5/03/2016 0:00;5:00:00 a. m.;43
3977333714;5/03/2016 6:00;5/03/2016 0:00;6:00:00 a. m.;42
3977333714;5/03/2016 7:00;5/03/2016 0:00;7:00:00 a. m.;42
3977333714;5/03/2016 8:00;5/03/2016 0:00;8:00:00 a. m.;42
3977333714;5/03/2016 9:00;5/03/2016 0:00;9:00:00 a. m.;85
3977333714;5/03/2016 10:00;5/03/2016 0:00;10:00:00 a. m.;88
3977333714;5/03/2016 11:00;5/03/2016 0:00;11:00:00 a. m.;142
