Id;ActivityHour;Date;Hour;StepTotal
2320127002;5/06/2016 6:00;5/06/2016;6:00:00 a. m.;575
2320127002;5/06/2016 7:00;5/06/2016;7:00:00 a. m.;478
2320127002;5/06/2016 8:00;5/06/2016;8:00:00 a. m.;267
2320127002;5/06/2016 9:00;5/06/2016;9:00:00 a. m.;600
2320127002;5/06/2016 10:00;5/06/2016;10:00:00 a. m.;843
2320127002;5/06/2016 11:00;5/06/2016;11:00:00 a. m.;676
2320127002;5/06/2016 12:00;5/06/2016;12:00:00 p. m.;378
2320127002;5/06/2016 13:00;5/06/2016;1:00:00 p. m.;0
2320127002;5/06/2016 14:00;5/06/2016;2:00:00 p. m.;0
2320127002;5/06/2016 15:00;5/06/2016;3:00:00 p. m.;0
2320127002;5/06/2016 16:00;5/06/2016;4:00:00 p. m.;0
2320127002;5/06/2016 17:00;5/06/2016;5:00:00 p. m.;0
2320127002;5/06/2016 18:00;5/06/2016;6:00:00 p. m.;0
2320127002;5/06/2016 19:00;5/06/2016;7:00:00 p. m.;0
2320127002;5/06/2016 20:00;5/06/2016;8:00:00 p. m.;210
2320127002;5/06/2016 21:00;5/06/2016;9:00:00 p. m.;227
2320127002;5/06/2016 22:00;5/06/2016;10:00:00 p. m.;315
2320127002;5/06/2016 23:00;5/06/2016;11:00:00 p. m.;131
2320127002;5/07/2016 0:00;5/07/2016;12:00:00 a. m.;0
2320127002;5/07/2016 1:00;5/07/2016;1:00:00 a. m.;0
2320127002;5/07/2016 2:00;5/07/2016;2:00:00 a. m.;0
2320127002;5/07/2016 3:00;5/07/2016;3:00:00 a. m.;0
2320127002;5/07/2016 4:00;5/07/2016;4:00:00 a. m.;0
2320127002;5/07/2016 5:00;5/07/2016;5:00:00 a. m.;277
2320127002;5/07/2016 6:00;5/07/2016;6:00:00 a. m.;322
2320127002;5/07/2016 7:00;5/07/2016;7:00:00 a. m.;277
2320127002;5/07/2016 8:00;5/07/2016;8:00:00 a. m.;708
2320127002;5/07/2016 9:00;5/07/2016;9:00:00 a. m.;954
2320127002;5/07/2016 10:00;5/07/2016;10:00:00 a. m.;388
2320127002;5/07/2016 11:00;5/07/2016;11:00:00 a. m.;322
2320127002;5/07/2016 12:00;5/07/2016;12:00:00 p. m.;460
2320127002;5/07/2016 13:00;5/07/2016;1:00:00 p. m.;464
2320127002;5/07/2016 14:00;5/07/2016;2:00:00 p. m.;688
2320127002;5/07/2016 15:00;5/07/2016;3:00:00 p. m.;753
2320127002;5/07/2016 16:00;5/07/2016;4:00:00 p. m.;488
2320127002;5/07/2016 17:00;5/07/2016;5:00:00 p. m.;303
2320127002;5/07/2016 18:00;5/07/2016;6:00:00 p. m.;0
2320127002;5/07/2016 19:00;5/07/2016;7:00:00 p. m.;0
2320127002;5/07/2016 20:00;5/07/2016;8:00:00 p. m.;86
2320127002;5/07/2016 21:00;5/07/2016;9:00:00 p. m.;245
2320127002;5/07/2016 22:00;5/07/2016;10:00:00 p. m.;410
2320127002;5/07/2016 23:00;5/07/2016;11:00:00 p. m.;234
2320127002;5/08/2016 0:00;5/08/2016;12:00:00 a. m.;0
2320127002;5/08/2016 1:00;5/08/2016;1:00:00 a. m.;0
2320127002;5/08/2016 2:00;5/08/2016;2:00:00 a. m.;0
2320127002;5/08/2016 3:00;5/08/2016;3:00:00 a. m.;0
2320127002;5/08/2016 4:00;5/08/2016;4:00:00 a. m.;0
2320127002;5/08/2016 5:00;5/08/2016;5:00:00 a. m.;0
2320127002;5/08/2016 6:00;5/08/2016;6:00:00 a. m.;0
2320127002;5/08/2016 7:00;5/08/2016;7:00:00 a. m.;0
2320127002;5/08/2016 8:00;5/08/2016;8:00:00 a. m.;156
2320127002;5/08/2016 9:00;5/08/2016;9:00:00 a. m.;248
2320127002;5/08/2016 10:00;5/08/2016;10:00:00 a. m.;444
2320127002;5/08/2016 11:00;5/08/2016;11:00:00 a. m.;520
2320127002;5/08/2016 12:00;5/08/2016;12:00:00 p. m.;633
2320127002;5/08/2016 13:00;5/08/2016;1:00:00 p. m.;621
2320127002;5/08/2016 14:00;5/08/2016;2:00:00 p. m.;36
2320127002;5/08/2016 15:00;5/08/2016;3:00:00 p. m.;0
2320127002;5/08/2016 16:00;5/08/2016;4:00:00 p. m.;148
2320127002;5/08/2016 17:00;5/08/2016;5:00:00 p. m.;475
2320127002;5/08/2016 18:00;5/08/2016;6:00:00 p. m.;376
2320127002;5/08/2016 19:00;5/08/2016;7:00:00 p. m.;381
2320127002;5/08/2016 20:00;5/08/2016;8:00:00 p. m.;164
2320127002;5/08/2016 21:00;5/08/2016;9:00:00 p. m.;327
2320127002;5/08/2016 22:00;5/08/2016;10:00:00 p. m.;231
2320127002;5/08/2016 23:00;5/08/2016;11:00:00 p. m.;393
2320127002;5/09/2016 0:00;5/09/2016;12:00:00 a. m.;317
2320127002;5/09/2016 1:00;5/09/2016;1:00:00 a. m.;390
2320127002;5/09/2016 2:00;5/09/2016;2:00:00 a. m.;0
2320127002;5/09/2016 3:00;5/09/2016;3:00:00 a. m.;0
2320127002;5/09/2016 4:00;5/09/2016;4:00:00 a. m.;0
2320127002;5/09/2016 5:00;5/09/2016;5:00:00 a. m.;95
2320127002;5/09/2016 6:00;5/09/2016;6:00:00 a. m.;224
2320127002;5/09/2016 7:00;5/09/2016;7:00:00 a. m.;713
2320127002;5/09/2016 8:00;5/09/2016;8:00:00 a. m.;162
2320127002;5/09/2016 9:00;5/09/2016;9:00:00 a. m.;184
2320127002;5/09/2016 10:00;5/09/2016;10:00:00 a. m.;165
2320127002;5/09/2016 11:00;5/09/2016;11:00:00 a. m.;0
2320127002;5/09/2016 12:00;5/09/2016;12:00:00 p. m.;0
2320127002;5/09/2016 13:00;5/09/2016;1:00:00 p. m.;0
2320127002;5/09/2016 14:00;5/09/2016;2:00:00 p. m.;0
2320127002;5/09/2016 15:00;5/09/2016;3:00:00 p. m.;524
2320127002;5/09/2016 16:00;5/09/2016;4:00:00 p. m.;177
2320127002;5/09/2016 17:00;5/09/2016;5:00:00 p. m.;139
2320127002;5/09/2016 18:00;5/09/2016;6:00:00 p. m.;0
2320127002;5/09/2016 19:00;5/09/2016;7:00:00 p. m.;0
2320127002;5/09/2016 20:00;5/09/2016;8:00:00 p. m.;0
2320127002;5/09/2016 21:00;5/09/2016;9:00:00 p. m.;0
2320127002;5/09/2016 22:00;5/09/2016;10:00:00 p. m.;0
2320127002;5/09/2016 23:00;5/09/2016;11:00:00 p. m.;0
2320127002;5/10/2016 0:00;5/10/2016;12:00:00 a. m.;0
2320127002;5/10/2016 1:00;5/10/2016;1:00:00 a. m.;0
2320127002;5/10/2016 2:00;5/10/2016;2:00:00 a. m.;0
2320127002;5/10/2016 3:00;5/10/2016;3:00:00 a. m.;0
2320127002;5/10/2016 4:00;5/10/2016;4:00:00 a. m.;0
2320127002;5/10/2016 5:00;5/10/2016;5:00:00 a. m.;0
2320127002;5/10/2016 6:00;5/10/2016;6:00:00 a. m.;71
2320127002;5/10/2016 7:00;5/10/2016;7:00:00 a. m.;364
2320127002;5/10/2016 8:00;5/10/2016;8:00:00 a. m.;182
2320127002;5/10/2016 9:00;5/10/2016;9:00:00 a. m.;362
2320127002;5/10/2016 10:00;5/10/2016;10:00:00 a. m.;493
2320127002;5/10/2016 11:00;5/10/2016;11:00:00 a. m.;1122
2320127002;5/10/2016 12:00;5/10/2016;12:00:00 p. m.;947
2320127002;5/10/2016 13:00;5/10/2016;1:00:00 p. m.;327
2320127002;5/10/2016 14:00;5/10/2016;2:00:00 p. m.;283
2320127002;5/10/2016 15:00;5/10/2016;3:00:00 p. m.;485
2320127002;5/10/2016 16:00;5/10/2016;4:00:00 p. m.;483
2320127002;5/10/2016 17:00;5/10/2016;5:00:00 p. m.;172
2320127002;5/10/2016 18:00;5/10/2016;6:00:00 p. m.;427
2320127002;5/10/2016 19:00;5/10/2016;7:00:00 p. m.;194
2320127002;5/10/2016 20:00;5/10/2016;8:00:00 p. m.;300
2320127002;5/10/2016 21:00;5/10/2016;9:00:00 p. m.;15
2320127002;5/10/2016 22:00;5/10/2016;10:00:00 p. m.;0
2320127002;5/10/2016 23:00;5/10/2016;11:00:00 p. m.;0
2320127002;5/11/2016 0:00;5/11/2016;12:00:00 a. m.;0
2320127002;5/11/2016 1:00;5/11/2016;1:00:00 a. m.;0
2320127002;5/11/2016 2:00;5/11/2016;2:00:00 a. m.;0
2320127002;5/11/2016 3:00;5/11/2016;3:00:00 a. m.;0
2320127002;5/11/2016 4:00;5/11/2016;4:00:00 a. m.;0
2320127002;5/11/2016 5:00;5/11/2016;5:00:00 a. m.;0
2320127002;5/11/2016 6:00;5/11/2016;6:00:00 a. m.;0
2320127002;5/11/2016 7:00;5/11/2016;7:00:00 a. m.;0
2320127002;5/11/2016 8:00;5/11/2016;8:00:00 a. m.;0
2320127002;5/11/2016 9:00;5/11/2016;9:00:00 a. m.;4
2320127002;5/11/2016 10:00;5/11/2016;10:00:00 a. m.;472
2320127002;5/11/2016 11:00;5/11/2016;11:00:00 a. m.;348
2320127002;5/11/2016 12:00;5/11/2016;12:00:00 p. m.;446
2320127002;5/11/2016 13:00;5/11/2016;1:00:00 p. m.;283
2320127002;5/11/2016 14:00;5/11/2016;2:00:00 p. m.;241
2320127002;5/11/2016 15:00;5/11/2016;3:00:00 p. m.;364
2320127002;5/11/2016 16:00;5/11/2016;4:00:00 p. m.;493
2320127002;5/11/2016 17:00;5/11/2016;5:00:00 p. m.;999
2320127002;5/11/2016 18:00;5/11/2016;6:00:00 p. m.;172
2320127002;5/11/2016 19:00;5/11/2016;7:00:00 p. m.;324
2320127002;5/11/2016 20:00;5/11/2016;8:00:00 p. m.;723
2320127002;5/11/2016 21:00;5/11/2016;9:00:00 p. m.;522
2320127002;5/11/2016 22:00;5/11/2016;10:00:00 p. m.;605
2320127002;5/11/2016 23:00;5/11/2016;11:00:00 p. m.;428
2320127002;5/12/2016 0:00;5/12/2016;12:00:00 a. m.;0
2320127002;5/12/2016 1:00;5/12/2016;1:00:00 a. m.;0
2320127002;5/12/2016 2:00;5/12/2016;2:00:00 a. m.;0
2320127002;5/12/2016 3:00;5/12/2016;3:00:00 a. m.;0
2320127002;5/12/2016 4:00;5/12/2016;4:00:00 a. m.;0
2320127002;5/12/2016 5:00;5/12/2016;5:00:00 a. m.;0
2320127002;5/12/2016 6:00;5/12/2016;6:00:00 a. m.;0
2320127002;5/12/2016 7:00;5/12/2016;7:00:00 a. m.;0
2320127002;5/12/2016 8:00;5/12/2016;8:00:00 a. m.;0
2320127002;5/12/2016 9:00;5/12/2016;9:00:00 a. m.;119
2320127002;5/12/2016 10:00;5/12/2016;10:00:00 a. m.;817
2320127002;5/12/2016 11:00;5/12/2016;11:00:00 a. m.;426
2320127002;5/12/2016 12:00;5/12/2016;12:00:00 p. m.;535
2320127002;5/12/2016 13:00;5/12/2016;1:00:00 p. m.;402
2320127002;5/12/2016 14:00;5/12/2016;2:00:00 p. m.;265
2347167796;4/12/2016 0:00;4/12/2016;12:00:00 a. m.;0
2347167796;4/12/2016 1:00;4/12/2016;1:00:00 a. m.;0
2347167796;4/12/2016 2:00;4/12/2016;2:00:00 a. m.;0
2347167796;4/12/2016 3:00;4/12/2016;3:00:00 a. m.;0
2347167796;4/12/2016 4:00;4/12/2016;4:00:00 a. m.;0
2347167796;4/12/2016 5:00;4/12/2016;5:00:00 a. m.;0
2347167796;4/12/2016 6:00;4/12/2016;6:00:00 a. m.;0
2347167796;4/12/2016 7:00;4/12/2016;7:00:00 a. m.;397
2347167796;4/12/2016 8:00;4/12/2016;8:00:00 a. m.;1195
2347167796;4/12/2016 9:00;4/12/2016;9:00:00 a. m.;193
2347167796;4/12/2016 10:00;4/12/2016;10:00:00 a. m.;111
2347167796;4/12/2016 11:00;4/12/2016;11:00:00 a. m.;169
2347167796;4/12/2016 12:00;4/12/2016;12:00:00 p. m.;179
2347167796;4/12/2016 13:00;4/12/2016;1:00:00 p. m.;371
2347167796;4/12/2016 14:00;4/12/2016;2:00:00 p. m.;47
2347167796;4/12/2016 15:00;4/12/2016;3:00:00 p. m.;337
2347167796;4/12/2016 16:00;4/12/2016;4:00:00 p. m.;135
2347167796;4/12/2016 17:00;4/12/2016;5:00:00 p. m.;433
2347167796;4/12/2016 18:00;4/12/2016;6:00:00 p. m.;1546
2347167796;4/12/2016 19:00;4/12/2016;7:00:00 p. m.;355
2347167796;4/12/2016 20:00;4/12/2016;8:00:00 p. m.;1391
2347167796;4/12/2016 21:00;4/12/2016;9:00:00 p. m.;3229
2347167796;4/12/2016 22:00;4/12/2016;10:00:00 p. m.;25
2347167796;4/12/2016 23:00;4/12/2016;11:00:00 p. m.;0
2873212765;4/12/2016 0:00;4/12/2016;12:00:00 a. m.;0
2873212765;4/12/2016 1:00;4/12/2016;1:00:00 a. m.;0
2873212765;4/12/2016 2:00;4/12/2016;2:00:00 a. m.;0
2873212765;4/12/2016 3:00;4/12/2016;3:00:00 a. m.;0
2873212765;4/12/2016 4:00;4/12/2016;4:00:00 a. m.;0
2873212765;4/12/2016 5:00;4/12/2016;5:00:00 a. m.;306
2873212765;4/12/2016 6:00;4/12/2016;6:00:00 a. m.;17
2873212765;4/12/2016 7:00;4/12/2016;7:00:00 a. m.;1373
2873212765;4/12/2016 8:00;4/12/2016;8:00:00 a. m.;1150
2873212765;4/12/2016 9:00;4/12/2016;9:00:00 a. m.;1025
2873212765;4/12/2016 10:00;4/12/2016;10:00:00 a. m.;802
2873212765;4/12/2016 11:00;4/12/2016;11:00:00 a. m.;328
2873212765;4/12/2016 12:00;4/12/2016;12:00:00 p. m.;1280
2873212765;4/12/2016 13:00;4/12/2016;1:00:00 p. m.;637
2873212765;4/12/2016 14:00;4/12/2016;2:00:00 p. m.;169
2873212765;4/12/2016 15:00;4/12/2016;3:00:00 p. m.;95
2873212765;4/12/2016 16:00;4/12/2016;4:00:00 p. m.;251
2873212765;4/12/2016 17:00;4/12/2016;5:00:00 p. m.;93
2873212765;4/12/2016 18:00;4/12/2016;6:00:00 p. m.;737
2873212765;4/12/2016 19:00;4/12/2016;7:00:00 p. m.;255
2873212765;4/12/2016 20:00;4/12/2016;8:00:00 p. m.;259
2873212765;4/12/2016 21:00;4/12/2016;9:00:00 p. m.;19
2873212765;4/12/2016 22:00;4/12/2016;10:00:00 p. m.;0
2873212765;4/12/2016 23:00;4/12/2016;11:00:00 p. m.;0
2873212765;5/01/2016 0:00;5/01/2016;12:00:00 a. m.;0
2873212765;5/01/2016 1:00;5/01/2016;1:00:00 a. m.;0
2873212765;5/01/2016 2:00;5/01/2016;2:00:00 a. m.;0
2873212765;5/01/2016 3:00;5/01/2016;3:00:00 a. m.;0
2873212765;5/01/2016 4:00;5/01/2016;4:00:00 a. m.;0
2873212765;5/01/2016 5:00;5/01/2016;5:00:00 a. m.;0
2873212765;5/01/2016 6:00;5/01/2016;6:00:00 a. m.;0
2873212765;5/01/2016 7:00;5/01/2016;7:00:00 a. m.;0
2873212765;5/01/2016 8:00;5/01/2016;8:00:00 a. m.;439
2873212765;5/01/2016 9:00;5/01/2016;9:00:00 a. m.;425
2873212765;5/01/2016 10:00;5/01/2016;10:00:00 a. m.;1733
2873212765;5/01/2016 11:00;5/01/2016;11:00:00 a. m.;1736
2873212765;5/01/2016 12:00;5/01/2016;12:00:00 p. m.;1155
2873212765;5/01/2016 13:00;5/01/2016;1:00:00 p. m.;119
2873212765;5/01/2016 14:00;5/01/2016;2:00:00 p. m.;832
2873212765;5/01/2016 15:00;5/01/2016;3:00:00 p. m.;6
2873212765;5/01/2016 16:00;5/01/2016;4:00:00 p. m.;0
2873212765;5/01/2016 17:00;5/01/2016;5:00:00 p. m.;148
2873212765;5/01/2016 18:00;5/01/2016;6:00:00 p. m.;271
2873212765;5/01/2016 19:00;5/01/2016;7:00:00 p. m.;253
2873212765;5/01/2016 20:00;5/01/2016;8:00:00 p. m.;191
2873212765;5/01/2016 21:00;5/01/2016;9:00:00 p. m.;91
2873212765;5/01/2016 22:00;5/01/2016;10:00:00 p. m.;0
2873212765;5/01/2016 23:00;5/01/2016;11:00:00 p. m.;0
2873212765;5/02/2016 0:00;5/02/2016;12:00:00 a. m.;0
2873212765;5/02/2016 1:00;5/02/2016;1:00:00 a. m.;0
2873212765;5/02/2016 2:00;5/02/2016;2:00:00 a. m.;0
2873212765;5/02/2016 3:00;5/02/2016;3:00:00 a. m.;0
2873212765;5/02/2016 4:00;5/02/2016;4:00:00 a. m.;0
2873212765;5/02/2016 5:00;5/02/2016;5:00:00 a. m.;271
2873212765;5/02/2016 6:00;5/02/2016;6:00:00 a. m.;68
2873212765;5/02/2016 7:00;5/02/2016;7:00:00 a. m.;1417
2873212765;5/02/2016 8:00;5/02/2016;8:00:00 a. m.;829
2873212765;5/02/2016 9:00;5/02/2016;9:00:00 a. m.;721
2873212765;5/02/2016 10:00;5/02/2016;10:00:00 a. m.;688
2873212765;5/02/2016 11:00;5/02/2016;11:00:00 a. m.;357
2873212765;5/02/2016 12:00;5/02/2016;12:00:00 p. m.;1121
2873212765;5/02/2016 13:00;5/02/2016;1:00:00 p. m.;623
2873212765;5/02/2016 14:00;5/02/2016;2:00:00 p. m.;127
2873212765;5/02/2016 15:00;5/02/2016;3:00:00 p. m.;262
2873212765;5/02/2016 16:00;5/02/2016;4:00:00 p. m.;621
2873212765;5/02/2016 17:00;5/02/2016;5:00:00 p. m.;133
2873212765;5/02/2016 18:00;5/02/2016;6:00:00 p. m.;98
2873212765;5/02/2016 19:00;5/02/2016;7:00:00 p. m.;63
2873212765;5/02/2016 20:00;5/02/2016;8:00:00 p. m.;53
2873212765;5/02/2016 21:00;5/02/2016;9:00:00 p. m.;73
2873212765;5/02/2016 22:00;5/02/2016;10:00:00 p. m.;0
2873212765;5/02/2016 23:00;5/02/2016;11:00:00 p. m.;0
2873212765;5/03/2016 0:00;5/03/2016;12:00:00 a. m.;0
2873212765;5/03/2016 1:00;5/03/2016;1:00:00 a. m.;0
2873212765;5/03/2016 2:00;5/03/2016;2:00:00 a. m.;0
2873212765;5/03/2016 3:00;5/03/2016;3:00:00 a. m.;0
2873212765;5/03/2016 4:00;5/03/2016;4:00:00 a. m.;0
2873212765;5/03/2016 5:00;5/03/2016;5:00:00 a. m.;244
2873212765;5/03/2016 6:00;5/03/2016;6:00:00 a. m.;191
2873212765;5/03/2016 7:00;5/03/2016;7:00:00 a. m.;972
2873212765;5/03/2016 8:00;5/03/2016;8:00:00 a. m.;1134
2873212765;5/03/2016 9:00;5/03/2016;9:00:00 a. m.;754
2873212765;5/03/2016 10:00;5/03/2016;10:00:00 a. m.;353
2873212765;5/03/2016 11:00;5/03/2016;11:00:00 a. m.;291
2873212765;5/03/2016 12:00;5/03/2016;12:00:00 p. m.;778
2873212765;5/03/2016 13:00;5/03/2016;1:00:00 p. m.;766
2873212765;5/03/2016 14:00;5/03/2016;2:00:00 p. m.;111
2873212765;5/03/2016 15:00;5/03/2016;3:00:00 p. m.;46
2873212765;5/03/2016 16:00;5/03/2016;4:00:00 p. m.;227
2873212765;5/03/2016 17:00;5/03/2016;5:00:00 p. m.;358
2873212765;5/03/2016 18:00;5/03/2016;6:00:00 p. m.;705
2873212765;5/03/2016 19:00;5/03/2016;7:00:00 p. m.;63
2873212765;5/03/2016 20:00;5/03/2016;8:00:00 p. m.;170
2873212765;5/03/2016 21:00;5/03/2016;9:00:00 p. m.;249
2873212765;5/03/2016 22:00;5/03/2016;10:00:00 p. m.;0
2873212765;5/03/2016 23:00;5/03/2016;11:00:00 p. m.;0
2873212765;5/04/2016 0:00;5/04/2016;12:00:00 a. m.;0
2873212765;5/04/2016 1:00;5/04/2016;1:00:00 a. m.;0
2873212765;5/04/2016 2:00;5/04/2016;2:00:00 a. m.;0
2873212765;5/04/2016 3:00;5/04/2016;3:00:00 a. m.;0
2873212765;5/04/2016 4:00;5/04/2016;4:00:00 a. m.;0
2873212765;5/04/2016 5:00;5/04/2016;5:00:00 a. m.;348
2873212765;5/04/2016 6:00;5/04/2016;6:00:00 a. m.;221
2873212765;5/04/2016 7:00;5/04/2016;7:00:00 a. m.;735
2873212765;5/04/2016 8:00;5/04/2016;8:00:00 a. m.;702
2873212765;5/04/2016 9:00;5/04/2016;9:00:00 a. m.;680
2873212765;5/04/2016 10:00;5/04/2016;10:00:00 a. m.;747
2873212765;5/04/2016 11:00;5/04/2016;11:00:00 a. m.;490
2873212765;5/04/2016 12:00;5/04/2016;12:00:00 p. m.;649
2873212765;5/04/2016 13:00;5/04/2016;1:00:00 p. m.;615
2873212765;5/04/2016 14:00;5/04/2016;2:00:00 p. m.;211
2873212765;5/04/2016 15:00;5/04/2016;3:00:00 p. m.;203
2873212765;5/04/2016 16:00;5/04/2016;4:00:00 p. m.;671
2873212765;5/04/2016 17:00;5/04/2016;5:00:00 p. m.;1050
2873212765;5/04/2016 18:00;5/04/2016;6:00:00 p. m.;71
2873212765;5/04/2016 19:00;5/04/2016;7:00:00 p. m.;183
2873212765;5/04/2016 20:00;5/04/2016;8:00:00 p. m.;167
2873212765;5/04/2016 21:00;5/04/2016;9:00:00 p. m.;109
2873212765;5/04/2016 22:00;5/04/2016;10:00:00 p. m.;426
2873212765;5/04/2016 23:00;5/04/2016;11:00:00 p. m.;0
2873212765;5/05/2016 0:00;5/05/2016;12:00:00 a. m.;0
2873212765;5/05/2016 1:00;5/05/2016;1:00:00 a. m.;0
2873212765;5/05/2016 2:00;5/05/2016;2:00:00 a. m.;0
2873212765;5/05/2016 3:00;5/05/2016;3:00:00 a. m.;0
2873212765;5/05/2016 4:00;5/05/2016;4:00:00 a. m.;0
2873212765;5/05/2016 5:00;5/05/2016;5:00:00 a. m.;0
2873212765;5/05/2016 6:00;5/05/2016;6:00:00 a. m.;135
2873212765;5/05/2016 7:00;5/05/2016;7:00:00 a. m.;1227
2873212765;5/05/2016 8:00;5/05/2016;8:00:00 a. m.;253
2873212765;5/05/2016 9:00;5/05/2016;9:00:00 a. m.;1252
2873212765;5/05/2016 10:00;5/05/2016;10:00:00 a. m.;1758
2873212765;5/05/2016 11:00;5/05/2016;11:00:00 a. m.;331
2873212765;5/05/2016 12:00;5/05/2016;12:00:00 p. m.;211
2873212765;5/05/2016 13:00;5/05/2016;1:00:00 p. m.;369
2873212765;5/05/2016 14:00;5/05/2016;2:00:00 p. m.;451
2873212765;5/05/2016 15:00;5/05/2016;3:00:00 p. m.;1107
2873212765;5/05/2016 16:00;5/05/2016;4:00:00 p. m.;616
2873212765;5/05/2016 17:00;5/05/2016;5:00:00 p. m.;61
2873212765;5/05/2016 18:00;5/05/2016;6:00:00 p. m.;223
2873212765;5/05/2016 19:00;5/05/2016;7:00:00 p. m.;142
2873212765;5/05/2016 20:00;5/05/2016;8:00:00 p. m.;0
2873212765;5/05/2016 21:00;5/05/2016;9:00:00 p. m.;178
2873212765;5/05/2016 22:00;5/05/2016;10:00:00 p. m.;0
2873212765;5/05/2016 23:00;5/05/2016;11:00:00 p. m.;0
2873212765;5/06/2016 0:00;5/06/2016;12:00:00 a. m.;0
2873212765;5/06/2016 1:00;5/06/2016;1:00:00 a. m.;0
2873212765;5/06/2016 2:00;5/06/2016;2:00:00 a. m.;0
2873212765;5/06/2016 3:00;5/06/2016;3:00:00 a. m.;0
2873212765;5/06/2016 4:00;5/06/2016;4:00:00 a. m.;0
2873212765;5/06/2016 5:00;5/06/2016;5:00:00 a. m.;162
2873212765;5/06/2016 6:00;5/06/2016;6:00:00 a. m.;70
2873212765;5/06/2016 7:00;5/06/2016;7:00:00 a. m.;812
2873212765;5/06/2016 8:00;5/06/2016;8:00:00 a. m.;768
2873212765;5/06/2016 9:00;5/06/2016;9:00:00 a. m.;894
2873212765;5/06/2016 10:00;5/06/2016;10:00:00 a. m.;861
2873212765;5/06/2016 11:00;5/06/2016;11:00:00 a. m.;595
2873212765;5/06/2016 12:00;5/06/2016;12:00:00 p. m.;553
2873212765;5/06/2016 13:00;5/06/2016;1:00:00 p. m.;718
2873212765;5/06/2016 14:00;5/06/2016;2:00:00 p. m.;94
2873212765;5/06/2016 15:00;5/06/2016;3:00:00 p. m.;230
2873212765;5/06/2016 16:00;5/06/2016;4:00:00 p. m.;664
2873212765;5/06/2016 17:00;5/06/2016;5:00:00 p. m.;300
2873212765;5/06/2016 18:00;5/06/2016;6:00:00 p. m.;79
2873212765;5/06/2016 19:00;5/06/2016;7:00:00 p. m.;113
2873212765;5/06/2016 20:00;5/06/2016;8:00:00 p. m.;69
2873212765;5/06/2016 21:00;5/06/2016;9:00:00 p. m.;0
2873212765;5/06/2016 22:00;5/06/2016;10:00:00 p. m.;0
2873212765;5/06/2016 23:00;5/06/2016;11:00:00 p. m.;81
2873212765;5/07/2016 0:00;5/07/2016;12:00:00 a. m.;0
2873212765;5/07/2016 1:00;5/07/2016;1:00:00 a. m.;0
2873212765;5/07/2016 2:00;5/07/2016;2:00:00 a. m.;0
2873212765;5/07/2016 3:00;5/07/2016;3:00:00 a. m.;0
2873212765;5/07/2016 4:00;5/07/2016;4:00:00 a. m.;0
2873212765;5/07/2016 5:00;5/07/2016;5:00:00 a. m.;0
2873212765;5/07/2016 6:00;5/07/2016;6:00:00 a. m.;0
2873212765;5/07/2016 7:00;5/07/2016;7:00:00 a. m.;2599
2873212765;5/07/2016 8:00;5/07/2016;8:00:00 a. m.;1848
2873212765;5/07/2016 9:00;5/07/2016;9:00:00 a. m.;192
2873212765;5/07/2016 10:00;5/07/2016;10:00:00 a. m.;0
2873212765;5/07/2016 11:00;5/07/2016;11:00:00 a. m.;0
2873212765;5/07/2016 12:00;5/07/2016;12:00:00 p. m.;0
2873212765;5/07/2016 13:00;5/07/2016;1:00:00 p. m.;0
2873212765;5/07/2016 14:00;5/07/2016;2:00:00 p. m.;0
2873212765;5/07/2016 15:00;5/07/2016;3:00:00 p. m.;0
2873212765;5/07/2016 16:00;5/07/2016;4:00:00 p. m.;0
2873212765;5/07/2016 17:00;5/07/2016;5:00:00 p. m.;0
2873212765;5/07/2016 18:00;5/07/2016;6:00:00 p. m.;0
2873212765;5/07/2016 19:00;5/07/2016;7:00:00 p. m.;0
2873212765;5/07/2016 20:00;5/07/2016;8:00:00 p. m.;0
2873212765;5/07/2016 21:00;5/07/2016;9:00:00 p. m.;219
2873212765;5/07/2016 22:00;5/07/2016;10:00:00 p. m.;55
2873212765;5/07/2016 23:00;5/07/2016;11:00:00 p. m.;27
2873212765;5/08/2016 0:00;5/08/2016;12:00:00 a. m.;0
2873212765;5/08/2016 1:00;5/08/2016;1:00:00 a. m.;0
2873212765;5/08/2016 2:00;5/08/2016;2:00:00 a. m.;0
2873212765;5/08/2016 3:00;5/08/2016;3:00:00 a. m.;0
2873212765;5/08/2016 4:00;5/08/2016;4:00:00 a. m.;0
2873212765;5/08/2016 5:00;5/08/2016;5:00:00 a. m.;0
2873212765;5/08/2016 6:00;5/08/2016;6:00:00 a. m.;0
2873212765;5/08/2016 7:00;5/08/2016;7:00:00 a. m.;2768
2873212765;5/08/2016 8:00;5/08/2016;8:00:00 a. m.;1932
2873212765;5/08/2016 9:00;5/08/2016;9:00:00 a. m.;498
2873212765;5/08/2016 10:00;5/08/2016;10:00:00 a. m.;446
2873212765;5/08/2016 11:00;5/08/2016;11:00:00 a. m.;427
2873212765;5/08/2016 12:00;5/08/2016;12:00:00 p. m.;337
2873212765;5/08/2016 13:00;5/08/2016;1:00:00 p. m.;196
2873212765;5/08/2016 14:00;5/08/2016;2:00:00 p. m.;125
2873212765;5/08/2016 15:00;5/08/2016;3:00:00 p. m.;11
2873212765;5/08/2016 16:00;5/08/2016;4:00:00 p. m.;694
2873212765;5/08/2016 17:00;5/08/2016;5:00:00 p. m.;335
